"","Team","Wins","WinPct","Season","WAR.Mean","wOBA.Mean","wRC.Mean","WAR.Spread","wOBA.Spread","wRC.Spread"
"214","Tigers",81,0.5,2010,1.79166666666667,0.328083333333333,100.666666666667,2.07603570355238,0.0451471499821988,30.7728727448332
"215","Tigers",86,0.530864198,2009,1.34166666666667,0.330833333333333,95.6666666666667,1.7484841920066,0.0363938889309064,24.1711072200349
"216","Tigers",74,0.456790123,2008,1.51,0.3456,108.3,1.53944434419984,0.0282575456982536,19.0499343830891
"217","Tigers",88,0.543209877,2007,3.47777777777778,0.354777777777778,113.666666666667,2.97774150060821,0.0434734912842809,29.0688837074973
"218","Tigers",95,0.586419753,2006,2.43333333333333,0.344,105.666666666667,1.89604852258585,0.0252685575369866,16.9263108798108
"219","Tigers",71,0.438271605,2005,1.69090909090909,0.330181818181818,102.545454545455,1.02318575581812,0.0318741844815461,21.6303658608154
"220","Tigers",72,0.444444444,2004,1.93636363636364,0.344090909090909,109.545454545455,1.74486258901538,0.0245863968301764,16.2626174791368
"221","Tigers",43,0.265432099,2003,0.37,0.3069,87,0.832733117177673,0.0357815905490829,23.8374122383748
"222","Tigers",55,0.339506173,2002,0.23,0.2985,82.5,1.15089337280026,0.0321394530825346,21.4333592534835
"223","Tigers",66,0.407407407,2001,1.24,0.327,101.7,1.42921890089191,0.0248238236825478,16.4927593540654
"224","Tigers",79,0.487654321,2000,2.2875,0.34025,99.625,1.60840426687891,0.0270647372054487,17.3776334078361
"225","Tigers",69,0.425925926,1999,1.49090909090909,0.341,96.6363636363636,0.996448237947707,0.0231473540604536,15.0550504965791
"226","Tigers",65,0.401234568,1998,2.1625,0.326,91.125,1.32118723664957,0.0382136849084947,24.5556947133886
"227","Tigers",79,0.487654321,1997,1.03,0.333,96.1,1.65196852270254,0.0421979462375442,27.5376509931806
"228","Tigers",53,0.327160494,1996,0.816666666666667,0.355833333333333,104.5,1.78147878647675,0.0359411556111746,22.0431395223094
"229","Astros",103,0.635802469,2018,2.45,0.3315,113.1,2.25647217281017,0.027937430089398,19.1104974061669
"230","Astros",101,0.62345679,2017,3.11818181818182,0.353,124.636363636364,2.31163067197949,0.0354118624192516,23.9636087736081
"231","Astros",84,0.518518519,2016,2.68,0.3214,104.3,2.3522093633197,0.0420111096417761,28.7751822081305
"232","Astros",86,0.530864198,2015,2.01666666666667,0.324666666666667,108.333333333333,1.41024390755212,0.0254391728472353,17.5827050009808
"233","Astros",70,0.432098765,2014,1.2,0.311545454545455,101,1.83521115951271,0.0362473823506295,25.3140277316748
